1	1450.71399048
2	3301.48995033
4	6419.10044198
8	12481.3172894
12	18839.3285691
24	36650.1346559
36	46661.6228611
48	77930.5012099
60	94281.7530412
72	110546.868751
84	121320.416672
96	130816.647245
108	123037.454182
120	100074.303117
132	78853.3143207
144	78604.0529644
156	84036.7149758
168	74077.7585288
180	70142.2947019
192	66149.2151653


1	104.315059051
2	36.1440917535
4	36.2443011289
8	54.3727901039
12	53.2191574813
24	47.1265705825
36	64.7702256958
48	41.0917893404
60	45.2327457365
72	50.94052156
84	51.5336291654
96	52.3328882756
108	60.1675787316
120	68.1549551349
132	80.4377897903
144	75.9014408811
156	90.9227145033
168	94.624824265
180	97.1115372305
192	101.491004641


1	430.586829649
2	163.758985542
4	161.593503027
8	187.847841646
12	178.765414625
24	189.524841941
36	297.623044143
48	164.769179447
60	219.256508835
72	269.13645898
84	297.338115396
96	340.369929027
108	427.786718175
120	618.135810485
132	919.309548174
144	1016.65372394
156	1043.26024575
168	1341.68466367
180	1519.03338642
192	1620.1411471


1	131858.370479
2	57993.2961796
4	29753.9749302
8	15187.7944303
12	10004.5646751
24	5048.9636156
36	3811.14350733
48	2314.88593693
60	1835.90651428
72	1482.38183867
84	1302.53759342
96	1145.10325323
108	1147.50644169
120	1310.25986782
132	1527.06737119
144	1443.20405305
156	1254.40361058
168	1271.46261015
180	1257.40683228
192	1332.52121737


