1	7.33315543641
2	14.068874959
4	25.5476783547
12	59.551675139
24	103.259856297
36	138.924263123
48	166.875260743
60	192.533960851
72	217.984971147
84	234.744845394
96	143.3914467
108	262.562905696
120	274.03099595
132	282.681072932
144	289.771080846
156	301.798214361
168	303.812851284
180	317.88640859
192	258.025673555


1	437.56
2	446.71
4	485.17
12	581.96
24	603.29
36	597.44
48	603.57
60	601.7
72	605.46
84	601.87
96	605.57
108	602.12
120	605.47
132	602.19
144	605.75
156	602.12
168	606.19
180	604.12
192	603.93


1	53.12
2	61.96
4	68.68
12	83.46
24	90.53
36	93.06
48	95.94
60	97.43
72	99.94
84	100.21
96	102.11
108	103.54
120	110.72
132	108.37
144	107.97
156	110.28
168	129.25
180	123.6
192	591.3


1	0.330642
2	3.18873
4	9.90144
12	60.1709
24	143.244
36	242.911
48	336.473
60	423.341
72	484.5
84	586.744
96	1703.3
108	775.98
120	860.959
132	971.362
144	1076.12
156	1149.29
168	1255.96
180	1311.53
192	1485.04


