1	26901.1195397
2	49962.7034659
4	94054.5202669
12	245583.941606
24	457127.900472
36	599773.617327
48	708594.120468
60	607035.024275
72	617049.74134
84	475559.714166
96	601164.881828
108	518101.915071
120	518478.701015
132	555142.168739
144	547479.074971
156	492331.934732
168	403450.148273
180	540523.817765
192	488804.925944


1	1.56465464952e-05
2	1.65560265536e-05
4	1.71152485747e-05
12	1.92759740225e-05
24	1.97998625811e-05
36	1.98473311264e-05
48	1.95386976276e-05
60	2.15429543096e-05
72	2.16704924157e-05
84	2.93858080439e-05
96	2.70052374129e-05
108	3.00886924089e-05
120	3.56487096611e-05
132	3.33917698297e-05
144	3.63391521221e-05
156	3.88360205206e-05
168	4.09991231028e-05
180	3.97193830269e-05
192	4.78382889341e-05


1	2.15635158186e-05
2	2.39942413821e-05
4	2.53931656554e-05
12	2.86481977452e-05
24	3.06016419171e-05
36	3.76192041945e-05
48	4.48859940303e-05
60	7.47157401913e-05
72	8.85637331944e-05
84	0.00011472844595
96	0.00012492247287
108	0.000161131292664
120	0.000165134760395
132	0.000185181588355
144	0.000204487091075
156	0.000239878609874
168	0.00032897632808
180	0.000260646443673
192	0.000279711270705


1	0.00710425006746
2	0.003807952758
4	0.00200528823651
12	0.000740980590602
24	0.000376877781669
36	0.000272180389176
48	0.000216609039665
60	0.000232225279882
72	0.00021315611667
84	0.000274605502809
96	0.000183931662312
108	0.000195429290673
120	0.000188758838637
132	0.000146208737467
144	0.000129952787563
156	0.000137010298735
168	0.000129984900549
180	8.22146400877e-05
192	9.85776797504e-05


