1	3.96515509814
2	7.5100916857
4	14.6092037984
8	26.6860387541
12	20.5707232895
24	46.2912956934
36	49.802105799
48	51.7175989243
60	52.9801324503
72	52.1910831534
84	51.5341428011
96	51.3530823974
108	49.3057476806
120	49.156756801
132	46.9411332111
144	46.8488305361
156	45.9104618465
168	45.5651214184
180	44.4727752494
192	44.545469169


1	875.57
2	909.42
4	928.34
8	973.21
12	1077.94
24	1176.21
36	1317.66
48	1422.9
60	1479.08
72	1537.48
84	1585.61
96	1623.14
108	1617.84
120	1664.38
132	1712.8
144	1701.54
156	1783.3
168	1783.74
180	1874.93
192	1838.1


1	31.21
2	42.52
4	47.75
8	67.11
12	95.44
24	201.87
36	348.88
48	498.57
60	609.94
72	748.66
84	821.78
96	889.53
108	902.99
120	889.73
132	874.98
144	845.42
156	797.26
168	779.67
180	729.12
192	711.68


1	173417.86
2	91095.32
4	46343.68
8	24867.57
12	32435.89
24	13565.04
36	12228.74
48	11463.61
60	10981.47
72	10985.89
84	11036.41
96	10981.43
108	11536.29
120	11548.82
132	12181.38
144	12254.43
156	12526.45
168	12659.11
180	12993.02
192	13024.51


