1	3.85820661983
2	7.10608596785
4	12.4132794505
8	20.7482032632
12	28.8959345025
24	46.2638116754
36	50.819033422
48	55.2525193614
60	55.6913461836
72	56.4171357647
84	56.7549416212
96	56.9901596991
108	55.1307594415
120	54.3742580179
132	50.4795557799
144	51.2703657286
156	49.1327389182
168	48.6093013898
180	47.3256411638
192	46.7213912592


1	897.85
2	968.44
4	1101.34
8	1301.45
12	1363.68
24	1444.54
36	1475.1
48	1526.9
60	1515.26
72	1525.05
84	1538.65
96	1552.71
108	1543.74
120	1558.83
132	1563.27
144	1588.17
156	1581.7
168	1618.36
180	1620.8
192	1673.62


1	36.72
2	45.82
4	47.12
8	59.36
12	77.81
24	164.18
36	362.65
48	487.41
60	660.67
72	867.76
84	952.26
96	988.71
108	1032.29
120	1042.31
132	1025.87
144	938.1
156	784.3
168	760.89
180	702.94
192	657.03


1	178218.11
2	96262.4
4	54540.0
8	31959.23
12	22485.3
24	13339.7
36	11777.14
48	10511.59
60	10257.13
72	9883.72
84	9716.66
96	9617.95
108	9996.52
120	10148.34
132	11145.62
144	11000.05
156	11750.33
168	11890.73
180	12336.72
192	12520.14


