1	22985.6213329
2	29715.3570025
4	56060.6201881
12	135684.373169
24	262084.779062
36	264071.989877
48	299842.555345
60	240980.11269
72	229459.023926
84	211701.308648
96	162437.500832
108	144856.801909
120	159742.541562
132	75932.7615297
144	107324.518207
156	74191.2298099
168	59604.1174757
180	53019.8715175
192	62123.3657747


1	1.5993695239e-05
2	2.08209599157e-05
4	2.10991768232e-05
12	2.5739596177e-05
24	2.4816190951e-05
36	2.64166312554e-05
48	2.69986557313e-05
60	3.12142434678e-05
72	3.16989542508e-05
84	3.43903251572e-05
96	3.63603714998e-05
108	3.93993044258e-05
120	4.352905431e-05
132	4.80973607181e-05
144	5.10048754113e-05
156	6.75642946205e-05
168	5.86829808958e-05
180	7.1028755534e-05
192	7.01781346447e-05


1	2.78151221547e-05
2	4.64829611036e-05
4	5.02531069607e-05
12	6.26997714654e-05
24	6.67313117514e-05
36	9.64389876693e-05
48	0.000131723675922
60	0.00021160128461
72	0.000276500317048
84	0.000345894568424
96	0.000522205285844
108	0.000508164045799
120	0.000599374738728
132	0.00105622718644
144	0.000894538460441
156	0.00117411351017
168	0.000951425380909
180	0.00118675904465
192	0.0013025428902


1	0.00831388206388
2	0.0064101885989
4	0.00337342097729
12	0.00135247245412
24	0.00066917572943
36	0.000648779854261
48	0.000547207554915
60	0.000668588421931
72	0.000684668971852
84	0.000730571054935
96	0.000866290258175
108	0.00115720557177
120	0.000932219460788
132	0.00177380808639
144	0.00137744165845
156	0.00206685564097
168	0.00320610369545
180	0.00306779686554
192	0.00266714263151


