1	6.19619209572
2	11.7623226666
4	21.0976646057
8	35.5928181602
12	49.8429255582
24	87.6874623979
36	118.176148114
48	145.971195018
60	170.739920416
72	186.084016934
84	201.461716678
96	214.33929911
108	227.617602428
120	236.341434593
132	247.512839729
144	256.202228959
156	267.238755558
168	267.622176958
180	271.090461381
192	277.268596251


1	515.24
2	533.16
4	585.87
8	679.49
12	701.86
24	732.31
36	720.98
48	730.97
60	724.4
72	731.88
84	726.51
96	732.33
108	730.15
120	731.67
132	729.08
144	730.6
156	721.13
168	722.94
180	716.97
192	716.44


1	75.77
2	81.18
4	89.41
8	99.77
12	105.76
24	108.94
36	114.08
48	116.61
60	122.99
72	127.34
84	132.3
96	143.23
108	148.97
120	176.05
132	158.3
144	180.56
156	155.94
168	183.14
180	192.88
192	198.31


1	110974.47
2	58156.17
4	32091.61
8	18644.77
12	13063.68
24	7044.52
36	5017.02
48	3891.11
60	3204.58
72	2859.13
84	2576.55
96	2353.96
108	2162.53
120	2022.25
132	1910.81
144	1792.35
156	1715.41
168	1682.94
180	1646.57
192	1584.95


