1	3.77390137538
2	6.75495644929
4	11.5674543246
8	19.3195234518
12	27.3072751132
24	43.7905594852
36	48.2655247401
48	51.012744684
60	44.6105498994
72	40.1959777225
84	38.7942739652
96	38.7102185299
108	37.5216922283
120	33.8063086328
132	34.3013949234
144	32.1643958008
156	32.6927966871
168	33.1950207469
180	27.3197088933
192	28.7815797889


1	906.87
2	1003.06
4	1162.45
8	1381.33
12	1443.47
24	1550.42
36	1542.37
48	1585.52
60	1628.73
72	1612.94
84	1628.16
96	1686.15
108	1694.16
120	1697.39
132	1752.69
144	1780.67
156	1895.74
168	1788.57
180	1735.91
192	1710.33


1	37.46
2	49.7
4	51.44
8	63.56
12	76.46
24	145.45
36	234.07
48	323.7
60	431.62
72	418.97
84	504.46
96	636.2
108	670.28
120	531.82
132	548.11
144	588.18
156	711.78
168	796.46
180	588.67
192	503.54


1	182222.86
2	101295.2
4	58559.03
8	34353.43
12	23814.28
24	14108.56
36	12557.56
48	11656.88
60	13457.53
72	15191.14
84	15718.85
96	15573.04
108	16102.87
120	18263.9
132	18000.93
144	19271.69
156	18650.32
168	18295.21
180	23048.1
192	21897.95


