1	6.69798595284
2	12.8977246264
4	23.4397890419
8	39.656355647
12	56.0087249147
24	98.9834945023
36	136.864956108
48	164.80347186
60	191.829144176
72	210.818502837
84	232.219111633
96	248.368357871
108	263.437122681
120	273.327765546
132	288.17982421
144	299.187208085
156	301.914642021
168	313.988173112
180	333.126671417
192	336.558687421


1	484.14
2	495.54
4	538.58
8	616.86
12	636.32
24	656.28
36	651.38
48	658.71
60	655.65
72	661.56
84	659.42
96	662.65
108	657.32
120	664.24
132	666.87
144	663.0
156	659.94
168	659.39
180	662.33
192	663.74


1	54.28
2	60.43
4	66.14
8	73.51
12	76.08
24	80.89
36	83.59
48	85.02
60	86.62
72	87.96
84	90.05
96	91.02
108	92.68
120	92.73
132	95.35
144	92.54
156	96.9
168	96.73
180	95.68
192	97.87


1	137056.49
2	70899.51
4	38713.78
8	22549.85
12	15742.36
24	8573.68
36	5999.01
48	4848.79
60	4062.2
72	3622.44
84	3219.63
96	2957.24
108	2749.14
120	2615.21
132	2436.03
144	2325.27
156	2296.03
168	2179.92
180	2008.76
192	1977.21


