1	1688.84414874
2	3811.52376952
4	7248.8550229
8	14202.4212688
12	21398.6773862
24	42856.8381196
36	61111.0888911
48	82529.1792482
60	95526.6437831
72	111969.22031
84	122377.76267
96	134717.310602
108	132915.342117
120	122257.770018
132	92703.9453081
144	89421.1125992
156	85359.872081
168	89743.9689805
180	114545.115387
192	122635.533907


1	283.030039869
2	147.44464267
4	101.439278981
8	68.6719050704
12	63.9577810108
24	62.4043403059
36	38.6361504345
48	59.396936139
60	53.3688148621
72	47.4784796172
84	45.4657598931
96	45.5446759333
108	48.345173104
120	54.2719615578
132	68.6637345798
144	71.8979524471
156	78.1839653015
168	77.176165957
180	70.1536843771
192	71.6754707138


1	303.556625745
2	309.406373526
4	300.639168621
8	378.000582045
12	393.030377609
24	406.048181377
36	389.939329681
48	396.620335333
60	441.916672365
72	486.231776651
84	513.973314191
96	544.839193553
108	579.229525754
120	692.835523307
132	940.232434612
144	1064.3191974
156	1169.48913097
168	1165.14036619
180	914.818700825
192	857.17396014


1	113151.225674
2	49952.9506419
4	26126.0863567
8	13117.0848941
12	8558.3174711
24	4055.36440899
36	2769.11682254
48	1926.65277992
60	1577.0139419
72	1245.28623106
84	1077.2683727
96	902.888816769
108	889.266388823
120	897.970129436
132	1146.18051238
144	1100.80839557
156	1103.43433429
168	997.061723116
180	787.114800322
192	734.581959553


