1	3.81296556574
2	7.54780275075
4	14.6636524714
8	26.8961807423
12	34.0996277457
24	47.0269804237
36	49.5711407834
48	51.783063486
60	52.8597103288
72	52.8348851135
84	53.0275021248
96	52.7371303091
108	52.5102832638
120	51.0999259051
132	50.1434660278
144	48.8860764307
156	47.79702198
168	46.2964153714
180	45.7272925886
192	44.9048018201


1	906.06
2	907.73
4	920.87
8	948.92
12	1022.0
24	1162.43
36	1280.52
48	1373.55
60	1457.65
72	1490.74
84	1523.77
96	1537.7
108	1538.41
120	1546.26
132	1577.63
144	1600.38
156	1631.01
168	1652.89
180	1654.86
192	1716.55


1	39.62
2	51.04
4	51.41
8	74.33
12	93.62
24	198.12
36	365.8
48	533.04
60	670.95
72	827.29
84	892.98
96	914.28
108	1023.67
120	1032.11
132	1028.76
144	938.44
156	892.07
168	843.17
180	776.04
192	753.1


1	180333.04
2	90627.71
4	46171.53
8	24682.72
12	19162.4
24	13348.44
36	12314.06
48	11462.46
60	10973.42
72	10794.09
84	10650.69
96	10689.48
108	10639.34
120	10989.37
132	11222.64
144	11648.56
156	11994.26
168	12491.38
180	12747.13
192	12992.04


