1	988.37364337
2	2507.08319167
4	5310.41884712
8	10638.0241317
12	15308.3127791
24	28929.7212983
36	36125.5857045
48	46705.9262666
60	50564.7311312
72	100799.48545
84	115139.393374
96	108542.78859
108	68891.0802689
120	69348.1157721
132	69192.6500373
144	64964.1950719
156	63840.0703573
168	62956.2228558
180	62818.2720424
192	63039.6569633


1	184.810468097
2	76.0496716037
4	58.8752196837
8	56.8363401658
12	59.8763281658
24	64.9085818961
36	74.4460824018
48	101.567684437
60	105.74004189
72	64.2979234098
84	71.9732621126
96	73.1620753345
108	79.8307055162
120	80.3011437004
132	77.1457237659
144	78.719407405
156	80.1413510168
168	81.0052437564
180	82.1124444251
192	83.599146581


1	766.895993525
2	340.362166618
4	303.540045192
8	308.056723545
12	345.802125065
24	386.456065162
36	455.772385024
48	560.484647824
60	646.303382442
72	312.483675905
84	333.291656682
96	453.641709076
108	975.977282971
120	1115.96299883
132	1246.24237161
144	1444.87078
156	1449.47410826
168	1450.2329853
180	1445.30202089
192	1446.04871248


1	193373.802779
2	76220.1185949
4	35847.8533769
8	17741.0844649
12	12198.0491204
24	6253.45914123
36	4847.81449549
48	3527.61108297
60	3119.1335169
72	1599.82411304
84	1331.85844294
96	1316.11297231
108	1815.01211872
120	1656.4825063
132	1537.22387088
144	1519.7449643
156	1570.0670645
168	1613.25921255
180	1625.59100495
192	1613.9546674


