1	37.5358154239
2	71.993952508
4	127.540627004
12	293.386577564
24	476.394014903
36	627.879963304
48	688.131264862
60	667.733804209
72	401.505198377
84	534.58465742
96	275.286182928
108	328.386255211
120	364.537766113
132	306.018361102
144	313.916986397
156	345.088716558
168	345.671899755
180	196.144667589
192	381.740098616


1	92.58
2	96.2
4	107.93
12	135.86
24	149.72
36	157.74
48	169.03
60	184.1
72	186.04
84	184.83
96	201.19
108	194.62
120	209.35
132	209.07
144	202.49
156	202.14
168	187.41
180	192.27
192	193.82


1	3.33
2	3.48
4	3.66
12	5.12
24	9.91
36	11.17
48	18.47
60	28.83
72	54.8
84	62.01
96	399.06
108	66.68
120	78.18
132	147.21
144	126.49
156	79.79
168	87.66
180	85.0
192	78.75


1	18318.62
2	9501.22
4	5307.89
12	2214.99
24	1291.28
36	932.037
48	816.99
60	822.413
72	1481.08
84	1046.7
96	1910.94
108	1843.72
120	1608.7
132	1902.68
144	1873.25
156	1721.12
168	1724.86
180	3246.77
192	1538.25


