1	26879.2706155
2	39850.4242198
4	81392.6663914
8	154478.393191
12	226520.670733
24	405877.479805
36	528358.650267
48	525250.32631
60	530229.999867
72	558657.498668
84	507795.800955
96	509541.06634
108	558881.149615
120	536911.019517
132	536061.158863
144	586527.157912
156	489545.282052
168	447322.509137
180	503041.390883
192	482967.373279


1	1.48413168386e-05
2	1.49234774878e-05
4	1.27886654623e-05
8	1.22000480242e-05
12	1.24032603024e-05
24	1.37396308774e-05
36	1.4493334503e-05
48	1.65289591497e-05
60	1.96366146255e-05
72	2.11090953284e-05
84	2.76097653727e-05
96	2.84890978208e-05
108	2.85207730885e-05
120	3.24805947359e-05
132	3.32779198133e-05
144	3.32138452615e-05
156	3.70264746229e-05
168	4.18951389317e-05
180	4.40329204489e-05
192	4.78316027524e-05


1	2.30672219979e-05
2	3.57795804046e-05
4	3.64186500144e-05
8	3.94496959257e-05
12	4.03201505207e-05
24	4.4986051994e-05
36	5.29859369659e-05
48	7.27707807255e-05
60	9.0714478399e-05
72	0.000103541614588
84	0.000129649845756
96	0.000148027538634
108	0.000148886609165
120	0.00017347167578
132	0.000192187004174
144	0.000183304764543
156	0.000238228223487
168	0.000282467765357
180	0.000273835391137
192	0.00030149202278


1	0.00711040304458
2	0.00477731765115
4	0.0023194695363
8	0.00120204960807
12	0.000805679805381
24	0.000425964653676
36	0.000308857130181
48	0.000290996909109
60	0.000268233945473
72	0.000237328314261
84	0.000241684779224
96	0.000222848170213
108	0.000189116186078
120	0.000178128591902
132	0.000160081524321
144	0.000139302807941
156	0.000147308957548
168	0.000139444053054
180	0.000104643609998
192	8.95198499704e-05


