1	5.3434978537
2	10.2676725183
4	18.5658882746
8	31.1039303272
12	43.5314133562
24	77.8570285433
36	113.85091223
48	149.598577151
60	178.821565881
72	213.552263951
84	244.741457843
96	267.634114428
108	287.972354654
120	294.19215651
132	344.913484201
144	350.17070822
156	349.898432261
168	355.397601066
180	363.782611595
192	373.728544348


1	654.37
2	679.32
4	750.63
8	892.02
12	948.87
24	1036.32
36	1042.71
48	1063.61
60	1056.51
72	1087.68
84	1080.32
96	1102.39
108	1107.46
120	1170.9
132	1088.86
144	1132.52
156	1157.34
168	1179.33
180	1166.05
192	1190.41


1	25.98
2	23.97
4	28.15
8	26.28
12	30.29
24	40.15
36	42.62
48	32.44
60	35.1
72	34.88
84	35.91
96	39.86
108	43.17
120	45.36
132	43.52
144	46.78
156	48.91
168	56.0
180	55.85
192	56.9


1	258027.12
2	133933.02
4	73684.33
8	43526.44
12	30777.82
24	16679.2
36	11057.1
48	8144.75
60	6640.83
72	5350.91
84	4532.29
96	4023.06
108	3649.98
120	3482.92
132	2875.73
144	2768.59
156	2744.86
168	2654.6
180	2578.38
192	2451.8


