1	1499.63667393
2	3221.44742807
4	6179.50187995
8	11491.2537998
12	17289.0272851
24	32028.4638203
36	42665.1913373
48	57238.3852653
60	64423.9523832
72	76298.3499054
84	82889.5909145
96	73622.3252591
108	77318.053371
120	57803.4658974
132	61533.9932586
144	54526.4433803
156	60792.1332969
168	103625.431385
180	133220.482409
192	142526.387334


1	335.185596799
2	66.8418765391
4	70.5539673122
8	71.4128253025
12	66.5671630278
24	109.350122275
36	112.814728251
48	123.544032644
60	117.395834088
72	119.550482499
84	116.427539938
96	115.479626831
108	109.377464743
120	121.94868934
132	114.199295037
144	118.5875513
156	120.603268398
168	102.263280693
180	102.767217523
192	101.939201149


1	233.829739942
2	237.981913375
4	258.482118777
8	327.419972386
12	326.433643029
24	437.504552786
36	480.536686269
48	518.694009651
60	559.469209846
72	589.437072441
84	614.814600399
96	816.121180314
108	864.770698666
120	1339.17641987
132	1374.57022353
144	1705.01514559
156	1627.07562554
168	882.218494699
180	680.213246853
192	640.752678218


1	127507.446099
2	59355.1724852
4	30803.1716921
8	16380.9186787
12	10780.1008149
24	5519.49633176
36	3988.04204501
48	2793.53640719
60	2393.59418308
72	1894.10693947
84	1677.25610521
96	1776.768344
108	1613.63007505
120	1993.16949024
132	1761.57473564
144	1843.92710573
156	1550.3629605
168	971.739047973
180	750.965427662
192	696.991288135


