1	29.551069995
2	54.923427588
4	103.082746812
12	253.440811011
24	427.762244991
36	528.795873042
48	431.163542727
60	409.209951986
72	428.678598221
84	934.172012207
96	220.333070158
108	333.046543254
120	459.279161356
132	377.737019487
144	482.892850101
156	489.486243397
168	286.612794077
180	487.353184853
192	361.135772003


1	115.34
2	124.21
4	131.65
12	155.09
24	170.41
36	169.44
48	175.8
60	180.59
72	220.95
84	172.6
96	205.87
108	258.76
120	530.13
132	746.79
144	376.93
156	421.86
168	991.85
180	770.56
192	1293.58


1	6.58
2	6.84
4	7.81
12	12.85
24	18.04
36	33.25
48	45.32
60	62.61
72	56.13
84	16.74
96	365.41
108	50.23
120	32.77
132	51.25
144	18.57
156	19.66
168	52.82
180	67.49
192	98.19


1	23268.36
2	12453.74
4	6565.93
12	2559.34
24	1427.41
36	1104.44
48	1382.08
60	1445.96
72	1335.47
84	550.566
96	2565.84
108	1766.42
120	942.346
132	1032.26
144	1035.97
156	970.702
168	1367.9
180	580.373
192	523.172


