1	6.1162183422
2	11.6109555816
4	20.8236927348
8	35.4034518366
12	49.5012746578
24	88.0531449648
36	119.4326947
48	144.180514004
60	164.799699698
72	183.855448761
84	195.505544754
96	199.774698534
108	187.779713532
120	176.6437684
132	176.63856805
144	174.45748568
156	166.557170749
168	155.157700563
180	155.042765963
192	145.952257395


1	520.89
2	538.69
4	591.6
8	687.81
12	706.48
24	736.6
36	727.59
48	735.08
60	727.23
72	733.32
84	729.98
96	738.71
108	727.37
120	730.93
132	724.64
144	735.56
156	733.19
168	741.46
180	745.2
192	749.09


1	77.38
2	83.48
4	91.41
8	100.3
12	101.98
24	107.84
36	113.04
48	118.39
60	128.93
72	136.35
84	162.5
96	260.18
108	467.08
120	745.97
132	792.43
144	1049.48
156	1068.91
168	1155.15
180	1158.98
192	1191.2


1	112426.41
2	58914.66
4	32514.62
8	18739.61
12	13158.28
24	7008.39
36	4949.84
48	3943.87
60	3341.67
72	2893.71
84	2647.25
96	2465.77
108	2492.37
120	2444.23
132	2406.09
144	2189.84
156	2363.63
168	2573.89
180	2573.26
192	2814.17


